item_id,file_name,status
regions_unexplored:eucalyptus_chest_boat,regions_unexplored__eucalyptus_chest_boat.png,OK
regions_unexplored:eucalyptus_door,regions_unexplored__eucalyptus_door.png,OK
regions_unexplored:eucalyptus_fence,regions_unexplored__eucalyptus_fence.png,OK
regions_unexplored:eucalyptus_fence_gate,regions_unexplored__eucalyptus_fence_gate.png,OK
regions_unexplored:eucalyptus_hanging_sign,regions_unexplored__eucalyptus_hanging_sign.png,OK
regions_unexplored:eucalyptus_leaves,regions_unexplored__eucalyptus_leaves.png,OK
regions_unexplored:eucalyptus_log,regions_unexplored__eucalyptus_log.png,OK
regions_unexplored:eucalyptus_planks,regions_unexplored__eucalyptus_planks.png,OK
regions_unexplored:eucalyptus_pressure_plate,regions_unexplored__eucalyptus_pressure_plate.png,OK
regions_unexplored:eucalyptus_sapling,regions_unexplored__eucalyptus_sapling.png,OK
regions_unexplored:eucalyptus_shrub,regions_unexplored__eucalyptus_shrub.png,OK
regions_unexplored:eucalyptus_sign,regions_unexplored__eucalyptus_sign.png,OK
regions_unexplored:eucalyptus_slab,regions_unexplored__eucalyptus_slab.png,OK
regions_unexplored:eucalyptus_stairs,regions_unexplored__eucalyptus_stairs.png,OK
regions_unexplored:eucalyptus_trapdoor,regions_unexplored__eucalyptus_trapdoor.png,OK
regions_unexplored:eucalyptus_wood,regions_unexplored__eucalyptus_wood.png,OK
regions_unexplored:felicia_daisy,regions_unexplored__felicia_daisy.png,OK
regions_unexplored:fireweed,regions_unexplored__fireweed.png,OK
regions_unexplored:flowering_leaves,regions_unexplored__flowering_leaves.png,OK
regions_unexplored:flowering_lily_pad,regions_unexplored__flowering_lily_pad.png,OK
regions_unexplored:flowering_sapling,regions_unexplored__flowering_sapling.png,OK
regions_unexplored:flowering_shrub,regions_unexplored__flowering_shrub.png,OK
regions_unexplored:frozen_grass,regions_unexplored__frozen_grass.png,OK
regions_unexplored:glister_bulb,regions_unexplored__glister_bulb.png,OK
regions_unexplored:glister_spire,regions_unexplored__glister_spire.png,OK
regions_unexplored:glistering_bloom,regions_unexplored__glistering_bloom.png,OK
regions_unexplored:glistering_fern,regions_unexplored__glistering_fern.png,OK
regions_unexplored:glistering_ivy,regions_unexplored__glistering_ivy.png,OK
regions_unexplored:glistering_nylium,regions_unexplored__glistering_nylium.png,OK
regions_unexplored:glistering_sprout,regions_unexplored__glistering_sprout.png,OK
regions_unexplored:glistering_wart,regions_unexplored__glistering_wart.png,OK
regions_unexplored:glowing_blue_bioshroom_block,regions_unexplored__glowing_blue_bioshroom_block.png,OK
regions_unexplored:glowing_green_bioshroom_block,regions_unexplored__glowing_green_bioshroom_block.png,OK
regions_unexplored:glowing_pink_bioshroom_block,regions_unexplored__glowing_pink_bioshroom_block.png,OK
regions_unexplored:glowing_yellow_bioshroom_block,regions_unexplored__glowing_yellow_bioshroom_block.png,OK
regions_unexplored:golden_larch_leaves,regions_unexplored__golden_larch_leaves.png,OK
regions_unexplored:golden_larch_sapling,regions_unexplored__golden_larch_sapling.png,OK
regions_unexplored:golden_larch_shrub,regions_unexplored__golden_larch_shrub.png,OK
regions_unexplored:grass_sprouts,regions_unexplored__grass_sprouts.png,OK
regions_unexplored:gray_painted_planks,regions_unexplored__gray_painted_planks.png,OK
regions_unexplored:gray_painted_slab,regions_unexplored__gray_painted_slab.png,OK
regions_unexplored:gray_painted_stairs,regions_unexplored__gray_painted_stairs.png,OK
regions_unexplored:gray_snowbelle,regions_unexplored__gray_snowbelle.png,OK
regions_unexplored:green_bioshroom,regions_unexplored__green_bioshroom.png,OK
regions_unexplored:green_bioshroom_block,regions_unexplored__green_bioshroom_block.png,OK
regions_unexplored:green_bioshroom_button,regions_unexplored__green_bioshroom_button.png,OK
regions_unexplored:green_bioshroom_door,regions_unexplored__green_bioshroom_door.png,OK
regions_unexplored:green_bioshroom_fence,regions_unexplored__green_bioshroom_fence.png,OK
regions_unexplored:green_bioshroom_fence_gate,regions_unexplored__green_bioshroom_fence_gate.png,OK
regions_unexplored:green_bioshroom_hanging_sign,regions_unexplored__green_bioshroom_hanging_sign.png,OK
regions_unexplored:green_bioshroom_hyphae,regions_unexplored__green_bioshroom_hyphae.png,OK
regions_unexplored:green_bioshroom_planks,regions_unexplored__green_bioshroom_planks.png,OK
regions_unexplored:green_bioshroom_pressure_plate,regions_unexplored__green_bioshroom_pressure_plate.png,OK
regions_unexplored:green_bioshroom_sign,regions_unexplored__green_bioshroom_sign.png,OK
regions_unexplored:green_bioshroom_slab,regions_unexplored__green_bioshroom_slab.png,OK
regions_unexplored:green_bioshroom_stairs,regions_unexplored__green_bioshroom_stairs.png,OK
regions_unexplored:green_bioshroom_stem,regions_unexplored__green_bioshroom_stem.png,OK
regions_unexplored:green_bioshroom_trapdoor,regions_unexplored__green_bioshroom_trapdoor.png,OK
regions_unexplored:green_painted_planks,regions_unexplored__green_painted_planks.png,OK
regions_unexplored:green_painted_slab,regions_unexplored__green_painted_slab.png,OK
regions_unexplored:green_painted_stairs,regions_unexplored__green_painted_stairs.png,OK
regions_unexplored:green_snowbelle,regions_unexplored__green_snowbelle.png,OK
regions_unexplored:hanging_earlight_fruit,regions_unexplored__hanging_earlight_fruit.png,OK
regions_unexplored:hanging_prismarite,regions_unexplored__hanging_prismarite.png,OK
regions_unexplored:hibiscus,regions_unexplored__hibiscus.png,OK
regions_unexplored:hyacinth_bloom,regions_unexplored__hyacinth_bloom.png,OK
regions_unexplored:hyacinth_flowers,regions_unexplored__hyacinth_flowers.png,OK
regions_unexplored:hyacinth_lamp,regions_unexplored__hyacinth_lamp.png,OK
regions_unexplored:hyssop,regions_unexplored__hyssop.png,OK
regions_unexplored:icicle,regions_unexplored__icicle.png,OK
regions_unexplored:iridescent_ring,regions_unexplored__iridescent_ring.png,OK
regions_unexplored:joshua_beard,regions_unexplored__joshua_beard.png,OK
regions_unexplored:joshua_boat,regions_unexplored__joshua_boat.png,OK
regions_unexplored:joshua_button,regions_unexplored__joshua_button.png,OK
regions_unexplored:joshua_chest_boat,regions_unexplored__joshua_chest_boat.png,OK
regions_unexplored:joshua_door,regions_unexplored__joshua_door.png,OK
regions_unexplored:joshua_fence,regions_unexplored__joshua_fence.png,OK
regions_unexplored:joshua_fence_gate,regions_unexplored__joshua_fence_gate.png,OK
regions_unexplored:joshua_hanging_sign,regions_unexplored__joshua_hanging_sign.png,OK
regions_unexplored:joshua_leaves,regions_unexplored__joshua_leaves.png,OK
regions_unexplored:joshua_log,regions_unexplored__joshua_log.png,OK
regions_unexplored:joshua_planks,regions_unexplored__joshua_planks.png,OK
regions_unexplored:joshua_pressure_plate,regions_unexplored__joshua_pressure_plate.png,OK
regions_unexplored:joshua_sapling,regions_unexplored__joshua_sapling.png,OK
regions_unexplored:joshua_shrub,regions_unexplored__joshua_shrub.png,OK
regions_unexplored:joshua_sign,regions_unexplored__joshua_sign.png,OK
regions_unexplored:joshua_slab,regions_unexplored__joshua_slab.png,OK
regions_unexplored:joshua_stairs,regions_unexplored__joshua_stairs.png,OK
regions_unexplored:joshua_trapdoor,regions_unexplored__joshua_trapdoor.png,OK
regions_unexplored:joshua_wood,regions_unexplored__joshua_wood.png,OK
regions_unexplored:jungle_branch,regions_unexplored__jungle_branch.png,OK
regions_unexplored:jungle_shrub,regions_unexplored__jungle_shrub.png,OK
regions_unexplored:kapok_boat,regions_unexplored__kapok_boat.png,OK
regions_unexplored:kapok_branch,regions_unexplored__kapok_branch.png,OK
regions_unexplored:kapok_button,regions_unexplored__kapok_button.png,OK
regions_unexplored:kapok_chest_boat,regions_unexplored__kapok_chest_boat.png,OK
regions_unexplored:kapok_door,regions_unexplored__kapok_door.png,OK
regions_unexplored:kapok_fence,regions_unexplored__kapok_fence.png,OK
regions_unexplored:kapok_fence_gate,regions_unexplored__kapok_fence_gate.png,OK
regions_unexplored:kapok_hanging_sign,regions_unexplored__kapok_hanging_sign.png,OK
regions_unexplored:kapok_leaves,regions_unexplored__kapok_leaves.png,OK
regions_unexplored:kapok_log,regions_unexplored__kapok_log.png,OK
regions_unexplored:kapok_planks,regions_unexplored__kapok_planks.png,OK
regions_unexplored:kapok_pressure_plate,regions_unexplored__kapok_pressure_plate.png,OK
regions_unexplored:kapok_sapling,regions_unexplored__kapok_sapling.png,OK
regions_unexplored:kapok_shrub,regions_unexplored__kapok_shrub.png,OK
regions_unexplored:kapok_sign,regions_unexplored__kapok_sign.png,OK
regions_unexplored:kapok_slab,regions_unexplored__kapok_slab.png,OK
regions_unexplored:kapok_stairs,regions_unexplored__kapok_stairs.png,OK
regions_unexplored:kapok_trapdoor,regions_unexplored__kapok_trapdoor.png,OK
regions_unexplored:kapok_vines,regions_unexplored__kapok_vines.png,OK
regions_unexplored:kapok_wood,regions_unexplored__kapok_wood.png,OK
regions_unexplored:larch_boat,regions_unexplored__larch_boat.png,OK
regions_unexplored:larch_branch,regions_unexplored__larch_branch.png,OK
regions_unexplored:larch_button,regions_unexplored__larch_button.png,OK
regions_unexplored:larch_chest_boat,regions_unexplored__larch_chest_boat.png,OK
regions_unexplored:larch_door,regions_unexplored__larch_door.png,OK
regions_unexplored:larch_fence,regions_unexplored__larch_fence.png,OK
regions_unexplored:larch_fence_gate,regions_unexplored__larch_fence_gate.png,OK
regions_unexplored:larch_hanging_sign,regions_unexplored__larch_hanging_sign.png,OK
regions_unexplored:larch_leaves,regions_unexplored__larch_leaves.png,OK
regions_unexplored:larch_log,regions_unexplored__larch_log.png,OK
regions_unexplored:larch_planks,regions_unexplored__larch_planks.png,OK
regions_unexplored:larch_pressure_plate,regions_unexplored__larch_pressure_plate.png,OK
regions_unexplored:larch_sapling,regions_unexplored__larch_sapling.png,OK
regions_unexplored:larch_shrub,regions_unexplored__larch_shrub.png,OK
regions_unexplored:larch_sign,regions_unexplored__larch_sign.png,OK
regions_unexplored:larch_slab,regions_unexplored__larch_slab.png,OK
regions_unexplored:larch_stairs,regions_unexplored__larch_stairs.png,OK
regions_unexplored:larch_trapdoor,regions_unexplored__larch_trapdoor.png,OK
regions_unexplored:larch_wood,regions_unexplored__larch_wood.png,OK
regions_unexplored:large_prismarite_cluster,regions_unexplored__large_prismarite_cluster.png,OK
regions_unexplored:lavender_wisteria_leaves,regions_unexplored__lavender_wisteria_leaves.png,OK
regions_unexplored:lavender_wisteria_sapling,regions_unexplored__lavender_wisteria_sapling.png,OK
regions_unexplored:lavender_wisteria_shrub,regions_unexplored__lavender_wisteria_shrub.png,OK
regions_unexplored:lavender_wisteria_vines,regions_unexplored__lavender_wisteria_vines.png,OK
regions_unexplored:light_blue_painted_planks,regions_unexplored__light_blue_painted_planks.png,OK
regions_unexplored:light_blue_painted_slab,regions_unexplored__light_blue_painted_slab.png,OK
regions_unexplored:light_blue_painted_stairs,regions_unexplored__light_blue_painted_stairs.png,OK
regions_unexplored:light_blue_snowbelle,regions_unexplored__light_blue_snowbelle.png,OK
regions_unexplored:light_gray_painted_planks,regions_unexplored__light_gray_painted_planks.png,OK
regions_unexplored:light_gray_painted_slab,regions_unexplored__light_gray_painted_slab.png,OK
regions_unexplored:light_gray_painted_stairs,regions_unexplored__light_gray_painted_stairs.png,OK
regions_unexplored:light_gray_snowbelle,regions_unexplored__light_gray_snowbelle.png,OK
regions_unexplored:lime_painted_planks,regions_unexplored__lime_painted_planks.png,OK
regions_unexplored:lime_painted_slab,regions_unexplored__lime_painted_slab.png,OK
regions_unexplored:lime_painted_stairs,regions_unexplored__lime_painted_stairs.png,OK
regions_unexplored:lime_snowbelle,regions_unexplored__lime_snowbelle.png,OK
regions_unexplored:magenta_painted_planks,regions_unexplored__magenta_painted_planks.png,OK
regions_unexplored:magenta_painted_slab,regions_unexplored__magenta_painted_slab.png,OK
regions_unexplored:magenta_painted_stairs,regions_unexplored__magenta_painted_stairs.png,OK
regions_unexplored:magenta_snowbelle,regions_unexplored__magenta_snowbelle.png,OK
regions_unexplored:magnolia_boat,regions_unexplored__magnolia_boat.png,OK
regions_unexplored:magnolia_branch,regions_unexplored__magnolia_branch.png,OK
regions_unexplored:magnolia_button,regions_unexplored__magnolia_button.png,OK
regions_unexplored:magnolia_chest_boat,regions_unexplored__magnolia_chest_boat.png,OK
regions_unexplored:magnolia_door,regions_unexplored__magnolia_door.png,OK
regions_unexplored:magnolia_fence,regions_unexplored__magnolia_fence.png,OK
regions_unexplored:magnolia_fence_gate,regions_unexplored__magnolia_fence_gate.png,OK
regions_unexplored:magnolia_hanging_sign,regions_unexplored__magnolia_hanging_sign.png,OK
regions_unexplored:magnolia_leaves,regions_unexplored__magnolia_leaves.png,OK
regions_unexplored:magnolia_log,regions_unexplored__magnolia_log.png,OK
regions_unexplored:magnolia_planks,regions_unexplored__magnolia_planks.png,OK
regions_unexplored:magnolia_pressure_plate,regions_unexplored__magnolia_pressure_plate.png,OK
regions_unexplored:magnolia_sapling,regions_unexplored__magnolia_sapling.png,OK
regions_unexplored:magnolia_shrub,regions_unexplored__magnolia_shrub.png,OK
regions_unexplored:magnolia_sign,regions_unexplored__magnolia_sign.png,OK
regions_unexplored:magnolia_slab,regions_unexplored__magnolia_slab.png,OK
regions_unexplored:magnolia_stairs,regions_unexplored__magnolia_stairs.png,OK
regions_unexplored:magnolia_trapdoor,regions_unexplored__magnolia_trapdoor.png,OK
regions_unexplored:magnolia_wood,regions_unexplored__magnolia_wood.png,OK
regions_unexplored:mallow,regions_unexplored__mallow.png,OK
regions_unexplored:mangrove_branch,regions_unexplored__mangrove_branch.png,OK
regions_unexplored:mangrove_shrub,regions_unexplored__mangrove_shrub.png,OK
regions_unexplored:maple_boat,regions_unexplored__maple_boat.png,OK
regions_unexplored:maple_branch,regions_unexplored__maple_branch.png,OK
regions_unexplored:maple_button,regions_unexplored__maple_button.png,OK
regions_unexplored:maple_chest_boat,regions_unexplored__maple_chest_boat.png,OK
regions_unexplored:maple_door,regions_unexplored__maple_door.png,OK
regions_unexplored:maple_fence,regions_unexplored__maple_fence.png,OK
regions_unexplored:maple_fence_gate,regions_unexplored__maple_fence_gate.png,OK
regions_unexplored:maple_hanging_sign,regions_unexplored__maple_hanging_sign.png,OK
regions_unexplored:maple_leaf_litter,regions_unexplored__maple_leaf_litter.png,OK
regions_unexplored:maple_leaves,regions_unexplored__maple_leaves.png,OK
regions_unexplored:maple_log,regions_unexplored__maple_log.png,OK
regions_unexplored:maple_planks,regions_unexplored__maple_planks.png,OK
regions_unexplored:maple_pressure_plate,regions_unexplored__maple_pressure_plate.png,OK
regions_unexplored:maple_sapling,regions_unexplored__maple_sapling.png,OK
regions_unexplored:maple_shrub,regions_unexplored__maple_shrub.png,OK
regions_unexplored:maple_sign,regions_unexplored__maple_sign.png,OK
regions_unexplored:maple_slab,regions_unexplored__maple_slab.png,OK
regions_unexplored:maple_stairs,regions_unexplored__maple_stairs.png,OK
regions_unexplored:maple_trapdoor,regions_unexplored__maple_trapdoor.png,OK
regions_unexplored:maple_wood,regions_unexplored__maple_wood.png,OK
regions_unexplored:meadow_sage,regions_unexplored__meadow_sage.png,OK
regions_unexplored:mossy_stone,regions_unexplored__mossy_stone.png,OK
regions_unexplored:mycotoxic_daisy,regions_unexplored__mycotoxic_daisy.png,OK
regions_unexplored:mycotoxic_grass,regions_unexplored__mycotoxic_grass.png,OK
regions_unexplored:mycotoxic_moss,regions_unexplored__mycotoxic_moss.png,OK
regions_unexplored:mycotoxic_mushrooms,regions_unexplored__mycotoxic_mushrooms.png,OK
regions_unexplored:oak_branch,regions_unexplored__oak_branch.png,OK
regions_unexplored:oak_shrub,regions_unexplored__oak_shrub.png,OK
regions_unexplored:orange_coneflower,regions_unexplored__orange_coneflower.png,OK
regions_unexplored:orange_maple_leaf_litter,regions_unexplored__orange_maple_leaf_litter.png,OK
regions_unexplored:orange_maple_leaves,regions_unexplored__orange_maple_leaves.png,OK
regions_unexplored:orange_maple_sapling,regions_unexplored__orange_maple_sapling.png,OK
regions_unexplored:orange_maple_shrub,regions_unexplored__orange_maple_shrub.png,OK
regions_unexplored:orange_painted_planks,regions_unexplored__orange_painted_planks.png,OK
regions_unexplored:orange_painted_slab,regions_unexplored__orange_painted_slab.png,OK
regions_unexplored:orange_painted_stairs,regions_unexplored__orange_painted_stairs.png,OK
regions_unexplored:orange_snowbelle,regions_unexplored__orange_snowbelle.png,OK
regions_unexplored:overgrown_bone_block,regions_unexplored__overgrown_bone_block.png,OK
regions_unexplored:palm_beard,regions_unexplored__palm_beard.png,OK
regions_unexplored:palm_boat,regions_unexplored__palm_boat.png,OK
regions_unexplored:palm_button,regions_unexplored__palm_button.png,OK
regions_unexplored:palm_chest_boat,regions_unexplored__palm_chest_boat.png,OK
regions_unexplored:palm_door,regions_unexplored__palm_door.png,OK
regions_unexplored:palm_fence,regions_unexplored__palm_fence.png,OK
regions_unexplored:palm_fence_gate,regions_unexplored__palm_fence_gate.png,OK
regions_unexplored:palm_hanging_sign,regions_unexplored__palm_hanging_sign.png,OK
regions_unexplored:palm_leaves,regions_unexplored__palm_leaves.png,OK
regions_unexplored:palm_log,regions_unexplored__palm_log.png,OK
regions_unexplored:palm_planks,regions_unexplored__palm_planks.png,OK
regions_unexplored:palm_pressure_plate,regions_unexplored__palm_pressure_plate.png,OK
regions_unexplored:palm_sapling,regions_unexplored__palm_sapling.png,OK
regions_unexplored:palm_shrub,regions_unexplored__palm_shrub.png,OK
regions_unexplored:palm_sign,regions_unexplored__palm_sign.png,OK
regions_unexplored:palm_slab,regions_unexplored__palm_slab.png,OK
regions_unexplored:palm_stairs,regions_unexplored__palm_stairs.png,OK
regions_unexplored:palm_trapdoor,regions_unexplored__palm_trapdoor.png,OK
regions_unexplored:palm_wood,regions_unexplored__palm_wood.png,OK
regions_unexplored:peat_coarse_dirt,regions_unexplored__peat_coarse_dirt.png,OK
regions_unexplored:peat_dirt,regions_unexplored__peat_dirt.png,OK
regions_unexplored:peat_dirt_path,regions_unexplored__peat_dirt_path.png,OK
regions_unexplored:peat_farmland,regions_unexplored__peat_farmland.png,OK
regions_unexplored:peat_grass_block,regions_unexplored__peat_grass_block.png,OK
regions_unexplored:peat_mud,regions_unexplored__peat_mud.png,OK
regions_unexplored:peat_podzol,regions_unexplored__peat_podzol.png,OK
regions_unexplored:pine_boat,regions_unexplored__pine_boat.png,OK
regions_unexplored:pine_branch,regions_unexplored__pine_branch.png,OK
regions_unexplored:pine_button,regions_unexplored__pine_button.png,OK
regions_unexplored:pine_chest_boat,regions_unexplored__pine_chest_boat.png,OK
regions_unexplored:pine_door,regions_unexplored__pine_door.png,OK
regions_unexplored:pine_fence,regions_unexplored__pine_fence.png,OK
regions_unexplored:pine_fence_gate,regions_unexplored__pine_fence_gate.png,OK
regions_unexplored:pine_hanging_sign,regions_unexplored__pine_hanging_sign.png,OK
regions_unexplored:pine_leaves,regions_unexplored__pine_leaves.png,OK
regions_unexplored:pine_log,regions_unexplored__pine_log.png,OK
regions_unexplored:pine_planks,regions_unexplored__pine_planks.png,OK
regions_unexplored:pine_pressure_plate,regions_unexplored__pine_pressure_plate.png,OK
regions_unexplored:pine_sapling,regions_unexplored__pine_sapling.png,OK
regions_unexplored:pine_shrub,regions_unexplored__pine_shrub.png,OK
regions_unexplored:pine_sign,regions_unexplored__pine_sign.png,OK
regions_unexplored:pine_slab,regions_unexplored__pine_slab.png,OK
regions_unexplored:pine_stairs,regions_unexplored__pine_stairs.png,OK
regions_unexplored:pine_trapdoor,regions_unexplored__pine_trapdoor.png,OK
regions_unexplored:pine_wood,regions_unexplored__pine_wood.png,OK
regions_unexplored:pink_bioshroom,regions_unexplored__pink_bioshroom.png,OK
regions_unexplored:pink_bioshroom_block,regions_unexplored__pink_bioshroom_block.png,OK
regions_unexplored:pink_bioshroom_button,regions_unexplored__pink_bioshroom_button.png,OK
regions_unexplored:pink_bioshroom_door,regions_unexplored__pink_bioshroom_door.png,OK
regions_unexplored:pink_bioshroom_fence,regions_unexplored__pink_bioshroom_fence.png,OK
regions_unexplored:pink_bioshroom_fence_gate,regions_unexplored__pink_bioshroom_fence_gate.png,OK
regions_unexplored:pink_bioshroom_hanging_sign,regions_unexplored__pink_bioshroom_hanging_sign.png,OK
regions_unexplored:pink_bioshroom_hyphae,regions_unexplored__pink_bioshroom_hyphae.png,OK
regions_unexplored:pink_bioshroom_planks,regions_unexplored__pink_bioshroom_planks.png,OK
regions_unexplored:pink_bioshroom_pressure_plate,regions_unexplored__pink_bioshroom_pressure_plate.png,OK
regions_unexplored:pink_bioshroom_sign,regions_unexplored__pink_bioshroom_sign.png,OK
regions_unexplored:pink_bioshroom_slab,regions_unexplored__pink_bioshroom_slab.png,OK
regions_unexplored:pink_bioshroom_stairs,regions_unexplored__pink_bioshroom_stairs.png,OK
regions_unexplored:pink_bioshroom_stem,regions_unexplored__pink_bioshroom_stem.png,OK
regions_unexplored:pink_bioshroom_trapdoor,regions_unexplored__pink_bioshroom_trapdoor.png,OK
regions_unexplored:pink_lupine,regions_unexplored__pink_lupine.png,OK
regions_unexplored:pink_magnolia_flowers,regions_unexplored__pink_magnolia_flowers.png,OK
regions_unexplored:pink_magnolia_leaves,regions_unexplored__pink_magnolia_leaves.png,OK
regions_unexplored:pink_magnolia_sapling,regions_unexplored__pink_magnolia_sapling.png,OK
regions_unexplored:pink_magnolia_shrub,regions_unexplored__pink_magnolia_shrub.png,OK
regions_unexplored:pink_painted_planks,regions_unexplored__pink_painted_planks.png,OK
regions_unexplored:pink_painted_slab,regions_unexplored__pink_painted_slab.png,OK
regions_unexplored:pink_painted_stairs,regions_unexplored__pink_painted_stairs.png,OK
regions_unexplored:pink_snowbelle,regions_unexplored__pink_snowbelle.png,OK
regions_unexplored:pointed_redstone,regions_unexplored__pointed_redstone.png,OK
regions_unexplored:polished_chalk,regions_unexplored__polished_chalk.png,OK
regions_unexplored:polished_chalk_slab,regions_unexplored__polished_chalk_slab.png,OK
regions_unexplored:polished_chalk_stairs,regions_unexplored__polished_chalk_stairs.png,OK
regions_unexplored:poppy_bush,regions_unexplored__poppy_bush.png,OK
regions_unexplored:prismaglass,regions_unexplored__prismaglass.png,OK
regions_unexplored:prismarite_cluster,regions_unexplored__prismarite_cluster.png,OK
regions_unexplored:prismoss,regions_unexplored__prismoss.png,OK
regions_unexplored:prismoss_sprout,regions_unexplored__prismoss_sprout.png,OK
regions_unexplored:purple_coneflower,regions_unexplored__purple_coneflower.png,OK
regions_unexplored:purple_lupine,regions_unexplored__purple_lupine.png,OK
regions_unexplored:purple_painted_planks,regions_unexplored__purple_painted_planks.png,OK
regions_unexplored:purple_painted_slab,regions_unexplored__purple_painted_slab.png,OK
regions_unexplored:purple_painted_stairs,regions_unexplored__purple_painted_stairs.png,OK
regions_unexplored:purple_snowbelle,regions_unexplored__purple_snowbelle.png,OK
regions_unexplored:raw_redstone_block,regions_unexplored__raw_redstone_block.png,OK
regions_unexplored:red_lupine,regions_unexplored__red_lupine.png,OK
regions_unexplored:red_maple_leaf_litter,regions_unexplored__red_maple_leaf_litter.png,OK
regions_unexplored:red_maple_leaves,regions_unexplored__red_maple_leaves.png,OK
regions_unexplored:red_maple_sapling,regions_unexplored__red_maple_sapling.png,OK
regions_unexplored:red_maple_shrub,regions_unexplored__red_maple_shrub.png,OK
regions_unexplored:red_painted_planks,regions_unexplored__red_painted_planks.png,OK
regions_unexplored:red_painted_slab,regions_unexplored__red_painted_slab.png,OK
regions_unexplored:red_painted_stairs,regions_unexplored__red_painted_stairs.png,OK
regions_unexplored:red_snowbelle,regions_unexplored__red_snowbelle.png,OK
regions_unexplored:redstone_bud,regions_unexplored__redstone_bud.png,OK
regions_unexplored:redstone_bulb,regions_unexplored__redstone_bulb.png,OK
regions_unexplored:redwood_boat,regions_unexplored__redwood_boat.png,OK
regions_unexplored:redwood_branch,regions_unexplored__redwood_branch.png,OK
regions_unexplored:redwood_button,regions_unexplored__redwood_button.png,OK
regions_unexplored:redwood_chest_boat,regions_unexplored__redwood_chest_boat.png,OK
regions_unexplored:redwood_door,regions_unexplored__redwood_door.png,OK
regions_unexplored:redwood_fence,regions_unexplored__redwood_fence.png,OK
regions_unexplored:redwood_fence_gate,regions_unexplored__redwood_fence_gate.png,OK
regions_unexplored:redwood_hanging_sign,regions_unexplored__redwood_hanging_sign.png,OK
regions_unexplored:redwood_leaves,regions_unexplored__redwood_leaves.png,OK
regions_unexplored:redwood_log,regions_unexplored__redwood_log.png,OK
regions_unexplored:redwood_planks,regions_unexplored__redwood_planks.png,OK
regions_unexplored:redwood_pressure_plate,regions_unexplored__redwood_pressure_plate.png,OK
regions_unexplored:redwood_sapling,regions_unexplored__redwood_sapling.png,OK
regions_unexplored:redwood_shrub,regions_unexplored__redwood_shrub.png,OK
regions_unexplored:redwood_sign,regions_unexplored__redwood_sign.png,OK
regions_unexplored:redwood_slab,regions_unexplored__redwood_slab.png,OK
regions_unexplored:redwood_stairs,regions_unexplored__redwood_stairs.png,OK
regions_unexplored:redwood_trapdoor,regions_unexplored__redwood_trapdoor.png,OK
regions_unexplored:redwood_wood,regions_unexplored__redwood_wood.png,OK
regions_unexplored:saguaro_cactus,regions_unexplored__saguaro_cactus.png,OK
regions_unexplored:saguaro_cactus_flower,regions_unexplored__saguaro_cactus_flower.png,OK
regions_unexplored:salmon_poppy,regions_unexplored__salmon_poppy.png,OK
regions_unexplored:salmon_poppy_bush,regions_unexplored__salmon_poppy_bush.png,OK
regions_unexplored:salmon_wisteria_leaves,regions_unexplored__salmon_wisteria_leaves.png,OK
regions_unexplored:salmon_wisteria_sapling,regions_unexplored__salmon_wisteria_sapling.png,OK
regions_unexplored:salmon_wisteria_shrub,regions_unexplored__salmon_wisteria_shrub.png,OK
regions_unexplored:salmon_wisteria_vines,regions_unexplored__salmon_wisteria_vines.png,OK
regions_unexplored:salmonberry,regions_unexplored__salmonberry.png,OK
regions_unexplored:sandy_grass,regions_unexplored__sandy_grass.png,OK
regions_unexplored:sandy_tall_grass,regions_unexplored__sandy_tall_grass.png,OK
regions_unexplored:silt_coarse_dirt,regions_unexplored__silt_coarse_dirt.png,OK
regions_unexplored:silt_dirt,regions_unexplored__silt_dirt.png,OK
regions_unexplored:silt_dirt_path,regions_unexplored__silt_dirt_path.png,OK
regions_unexplored:silt_farmland,regions_unexplored__silt_farmland.png,OK
regions_unexplored:silt_grass_block,regions_unexplored__silt_grass_block.png,OK
regions_unexplored:silt_mud,regions_unexplored__silt_mud.png,OK
regions_unexplored:silt_podzol,regions_unexplored__silt_podzol.png,OK
regions_unexplored:silver_birch_branch,regions_unexplored__silver_birch_branch.png,OK
regions_unexplored:silver_birch_leaf_litter,regions_unexplored__silver_birch_leaf_litter.png,OK
regions_unexplored:silver_birch_leaves,regions_unexplored__silver_birch_leaves.png,OK
regions_unexplored:silver_birch_log,regions_unexplored__silver_birch_log.png,OK
regions_unexplored:silver_birch_sapling,regions_unexplored__silver_birch_sapling.png,OK
regions_unexplored:silver_birch_shrub,regions_unexplored__silver_birch_shrub.png,OK
regions_unexplored:silver_birch_wood,regions_unexplored__silver_birch_wood.png,OK
regions_unexplored:sky_wisteria_leaves,regions_unexplored__sky_wisteria_leaves.png,OK
regions_unexplored:sky_wisteria_sapling,regions_unexplored__sky_wisteria_sapling.png,OK
regions_unexplored:sky_wisteria_shrub,regions_unexplored__sky_wisteria_shrub.png,OK
regions_unexplored:sky_wisteria_vines,regions_unexplored__sky_wisteria_vines.png,OK
regions_unexplored:small_desert_shrub,regions_unexplored__small_desert_shrub.png,OK
regions_unexplored:small_oak_leaves,regions_unexplored__small_oak_leaves.png,OK
regions_unexplored:small_oak_log,regions_unexplored__small_oak_log.png,OK
regions_unexplored:small_oak_sapling,regions_unexplored__small_oak_sapling.png,OK
regions_unexplored:socotra_boat,regions_unexplored__socotra_boat.png,OK
