item_id,status,method,textures,output_png
rechiseledcreate:jungle_window_tiles_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/jungle_window_tiles_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__jungle_window_tiles_connecting.png
rechiseledcreate:limestone_cut_polished_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/limestone_cut_polished.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__limestone_cut_polished_connecting.png
rechiseledcreate:limestone_cut_polished_slab_connecting,OK,fallback_side,assets/rechiseledcreate/textures/block/limestone_cut_polished.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__limestone_cut_polished_slab_connecting.png
rechiseledcreate:limestone_cut_polished_stairs_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/limestone_cut_polished.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__limestone_cut_polished_stairs_connecting.png
rechiseledcreate:limestone_cut_small_brick_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/limestone_cut_small_brick.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__limestone_cut_small_brick_connecting.png
rechiseledcreate:limestone_cut_small_brick_slab_connecting,OK,fallback_side,assets/rechiseledcreate/textures/block/limestone_cut_small_brick.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__limestone_cut_small_brick_slab_connecting.png
rechiseledcreate:limestone_cut_small_brick_stairs_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/limestone_cut_small_brick.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__limestone_cut_small_brick_stairs_connecting.png
rechiseledcreate:mangrove_window_bars,OK,fallback_particle,assets/rechiseledcreate/textures/block/mangrove_window_bars_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__mangrove_window_bars.png
rechiseledcreate:mangrove_window_bars_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/mangrove_window_bars_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__mangrove_window_bars_connecting.png
rechiseledcreate:mangrove_window_covered,OK,fallback_particle,assets/rechiseledcreate/textures/block/mangrove_window_covered_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__mangrove_window_covered.png
rechiseledcreate:mangrove_window_covered_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/mangrove_window_covered_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__mangrove_window_covered_connecting.png
rechiseledcreate:mangrove_window_diagonal,OK,fallback_particle,assets/rechiseledcreate/textures/block/mangrove_window_diagonal_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__mangrove_window_diagonal.png
rechiseledcreate:mangrove_window_diagonal_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/mangrove_window_diagonal_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__mangrove_window_diagonal_connecting.png
rechiseledcreate:mangrove_window_large,OK,fallback_particle,assets/rechiseledcreate/textures/block/mangrove_window_large_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__mangrove_window_large.png
rechiseledcreate:mangrove_window_large_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/mangrove_window_large_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__mangrove_window_large_connecting.png
rechiseledcreate:mangrove_window_panes,OK,fallback_particle,assets/rechiseledcreate/textures/block/mangrove_window_panes_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__mangrove_window_panes.png
rechiseledcreate:mangrove_window_panes_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/mangrove_window_panes_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__mangrove_window_panes_connecting.png
rechiseledcreate:mangrove_window_slim,OK,fallback_particle,assets/rechiseledcreate/textures/block/mangrove_window_slim_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__mangrove_window_slim.png
rechiseledcreate:mangrove_window_slim_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/mangrove_window_slim_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__mangrove_window_slim_connecting.png
rechiseledcreate:mangrove_window_swirling,OK,fallback_particle,assets/rechiseledcreate/textures/block/mangrove_window_swirling_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__mangrove_window_swirling.png
rechiseledcreate:mangrove_window_swirling_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/mangrove_window_swirling_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__mangrove_window_swirling_connecting.png
rechiseledcreate:mangrove_window_tiles,OK,fallback_particle,assets/rechiseledcreate/textures/block/mangrove_window_tiles_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__mangrove_window_tiles.png
rechiseledcreate:mangrove_window_tiles_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/mangrove_window_tiles_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__mangrove_window_tiles_connecting.png
rechiseledcreate:mechanical_chisel,OK,fallback_particle,assets/create/textures/block/mechanical_saw_top.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__mechanical_chisel.png
rechiseledcreate:oak_window_bars,OK,fallback_particle,assets/rechiseledcreate/textures/block/oak_window_bars_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__oak_window_bars.png
rechiseledcreate:oak_window_bars_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/oak_window_bars_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__oak_window_bars_connecting.png
rechiseledcreate:oak_window_covered,OK,fallback_particle,assets/rechiseledcreate/textures/block/oak_window_covered_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__oak_window_covered.png
rechiseledcreate:oak_window_covered_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/oak_window_covered_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__oak_window_covered_connecting.png
rechiseledcreate:oak_window_diagonal,OK,fallback_particle,assets/rechiseledcreate/textures/block/oak_window_diagonal_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__oak_window_diagonal.png
rechiseledcreate:oak_window_diagonal_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/oak_window_diagonal_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__oak_window_diagonal_connecting.png
rechiseledcreate:oak_window_large,OK,fallback_particle,assets/rechiseledcreate/textures/block/oak_window_large_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__oak_window_large.png
rechiseledcreate:oak_window_large_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/oak_window_large_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__oak_window_large_connecting.png
rechiseledcreate:oak_window_rounded,OK,fallback_particle,assets/rechiseledcreate/textures/block/oak_window_rounded_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__oak_window_rounded.png
rechiseledcreate:oak_window_rounded_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/oak_window_rounded_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__oak_window_rounded_connecting.png
rechiseledcreate:oak_window_slim,OK,fallback_particle,assets/rechiseledcreate/textures/block/oak_window_slim_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__oak_window_slim.png
rechiseledcreate:oak_window_slim_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/oak_window_slim_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__oak_window_slim_connecting.png
rechiseledcreate:oak_window_swirling,OK,fallback_particle,assets/rechiseledcreate/textures/block/oak_window_swirling_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__oak_window_swirling.png
rechiseledcreate:oak_window_swirling_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/oak_window_swirling_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__oak_window_swirling_connecting.png
rechiseledcreate:oak_window_tiles,OK,fallback_particle,assets/rechiseledcreate/textures/block/oak_window_tiles_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__oak_window_tiles.png
rechiseledcreate:oak_window_tiles_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/oak_window_tiles_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__oak_window_tiles_connecting.png
rechiseledcreate:ochrum_cut_polished_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/ochrum_cut_polished.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__ochrum_cut_polished_connecting.png
rechiseledcreate:ochrum_cut_polished_slab_connecting,OK,fallback_side,assets/rechiseledcreate/textures/block/ochrum_cut_polished.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__ochrum_cut_polished_slab_connecting.png
rechiseledcreate:ochrum_cut_polished_stairs_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/ochrum_cut_polished.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__ochrum_cut_polished_stairs_connecting.png
rechiseledcreate:ochrum_cut_small_brick_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/ochrum_cut_small_brick.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__ochrum_cut_small_brick_connecting.png
rechiseledcreate:ochrum_cut_small_brick_slab_connecting,OK,fallback_side,assets/rechiseledcreate/textures/block/ochrum_cut_small_brick.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__ochrum_cut_small_brick_slab_connecting.png
rechiseledcreate:ochrum_cut_small_brick_stairs_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/ochrum_cut_small_brick.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__ochrum_cut_small_brick_stairs_connecting.png
rechiseledcreate:rose_quartz_bricks,OK,fallback_particle,assets/rechiseledcreate/textures/block/rose_quartz_bricks.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__rose_quartz_bricks.png
rechiseledcreate:rose_quartz_bricks_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/rose_quartz_bricks.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__rose_quartz_bricks_connecting.png
rechiseledcreate:rose_quartz_chiseled,OK,fallback_particle,assets/rechiseledcreate/textures/block/rose_quartz_chiseled.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__rose_quartz_chiseled.png
rechiseledcreate:rose_quartz_chiseled_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/rose_quartz_chiseled.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__rose_quartz_chiseled_connecting.png
rechiseledcreate:rose_quartz_crushed,OK,fallback_particle,assets/rechiseledcreate/textures/block/rose_quartz_crushed.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__rose_quartz_crushed.png
rechiseledcreate:rose_quartz_crushed_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/rose_quartz_crushed.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__rose_quartz_crushed_connecting.png
rechiseledcreate:rose_quartz_polished_block,OK,fallback_particle,assets/rechiseledcreate/textures/block/rose_quartz_polished_block.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__rose_quartz_polished_block.png
rechiseledcreate:rose_quartz_polished_block_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/rose_quartz_polished_block.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__rose_quartz_polished_block_connecting.png
rechiseledcreate:rose_quartz_squares,OK,fallback_particle,assets/rechiseledcreate/textures/block/rose_quartz_squares.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__rose_quartz_squares.png
rechiseledcreate:rose_quartz_squares_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/rose_quartz_squares.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__rose_quartz_squares_connecting.png
rechiseledcreate:rose_quartz_tiles_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/rose_quartz_tiles.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__rose_quartz_tiles_connecting.png
rechiseledcreate:scorchia_cut_polished_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/scorchia_cut_polished.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__scorchia_cut_polished_connecting.png
rechiseledcreate:scorchia_cut_polished_slab_connecting,OK,fallback_side,assets/rechiseledcreate/textures/block/scorchia_cut_polished.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__scorchia_cut_polished_slab_connecting.png
rechiseledcreate:scorchia_cut_polished_stairs_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/scorchia_cut_polished.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__scorchia_cut_polished_stairs_connecting.png
rechiseledcreate:scorchia_cut_small_brick_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/scorchia_cut_small_brick.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__scorchia_cut_small_brick_connecting.png
rechiseledcreate:scorchia_cut_small_brick_slab_connecting,OK,fallback_side,assets/rechiseledcreate/textures/block/scorchia_cut_small_brick.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__scorchia_cut_small_brick_slab_connecting.png
rechiseledcreate:scorchia_cut_small_brick_stairs_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/scorchia_cut_small_brick.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__scorchia_cut_small_brick_stairs_connecting.png
rechiseledcreate:scoria_cut_polished_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/scoria_cut_polished.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__scoria_cut_polished_connecting.png
rechiseledcreate:scoria_cut_polished_slab_connecting,OK,fallback_side,assets/rechiseledcreate/textures/block/scoria_cut_polished.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__scoria_cut_polished_slab_connecting.png
rechiseledcreate:scoria_cut_polished_stairs_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/scoria_cut_polished.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__scoria_cut_polished_stairs_connecting.png
rechiseledcreate:scoria_cut_small_brick_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/scoria_cut_small_brick.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__scoria_cut_small_brick_connecting.png
rechiseledcreate:scoria_cut_small_brick_slab_connecting,OK,fallback_side,assets/rechiseledcreate/textures/block/scoria_cut_small_brick.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__scoria_cut_small_brick_slab_connecting.png
rechiseledcreate:scoria_cut_small_brick_stairs_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/scoria_cut_small_brick.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__scoria_cut_small_brick_stairs_connecting.png
rechiseledcreate:spruce_window_bars,OK,fallback_particle,assets/rechiseledcreate/textures/block/spruce_window_bars_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__spruce_window_bars.png
rechiseledcreate:spruce_window_bars_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/spruce_window_bars_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__spruce_window_bars_connecting.png
rechiseledcreate:spruce_window_covered,OK,fallback_particle,assets/rechiseledcreate/textures/block/spruce_window_covered_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__spruce_window_covered.png
rechiseledcreate:spruce_window_covered_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/spruce_window_covered_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__spruce_window_covered_connecting.png
rechiseledcreate:spruce_window_diagonal,OK,fallback_particle,assets/rechiseledcreate/textures/block/spruce_window_diagonal_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__spruce_window_diagonal.png
rechiseledcreate:spruce_window_diagonal_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/spruce_window_diagonal_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__spruce_window_diagonal_connecting.png
rechiseledcreate:spruce_window_large,OK,fallback_particle,assets/rechiseledcreate/textures/block/spruce_window_large_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__spruce_window_large.png
rechiseledcreate:spruce_window_large_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/spruce_window_large_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__spruce_window_large_connecting.png
rechiseledcreate:spruce_window_panes,OK,fallback_particle,assets/rechiseledcreate/textures/block/spruce_window_panes_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__spruce_window_panes.png
rechiseledcreate:spruce_window_panes_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/spruce_window_panes_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__spruce_window_panes_connecting.png
rechiseledcreate:spruce_window_rounded,OK,fallback_particle,assets/rechiseledcreate/textures/block/spruce_window_rounded_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__spruce_window_rounded.png
rechiseledcreate:spruce_window_rounded_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/spruce_window_rounded_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__spruce_window_rounded_connecting.png
rechiseledcreate:spruce_window_slim,OK,fallback_particle,assets/rechiseledcreate/textures/block/spruce_window_slim_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__spruce_window_slim.png
rechiseledcreate:spruce_window_slim_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/spruce_window_slim_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__spruce_window_slim_connecting.png
rechiseledcreate:spruce_window_swirling,OK,fallback_particle,assets/rechiseledcreate/textures/block/spruce_window_swirling_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__spruce_window_swirling.png
rechiseledcreate:spruce_window_swirling_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/spruce_window_swirling_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__spruce_window_swirling_connecting.png
rechiseledcreate:spruce_window_tiles,OK,fallback_particle,assets/rechiseledcreate/textures/block/spruce_window_tiles_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__spruce_window_tiles.png
rechiseledcreate:spruce_window_tiles_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/spruce_window_tiles_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__spruce_window_tiles_connecting.png
rechiseledcreate:tuff_cut_polished_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/tuff_cut_polished.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__tuff_cut_polished_connecting.png
rechiseledcreate:tuff_cut_polished_slab_connecting,OK,fallback_side,assets/rechiseledcreate/textures/block/tuff_cut_polished.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__tuff_cut_polished_slab_connecting.png
rechiseledcreate:tuff_cut_polished_stairs_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/tuff_cut_polished.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__tuff_cut_polished_stairs_connecting.png
rechiseledcreate:tuff_cut_small_brick_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/tuff_cut_small_brick.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__tuff_cut_small_brick_connecting.png
rechiseledcreate:tuff_cut_small_brick_slab_connecting,OK,fallback_side,assets/rechiseledcreate/textures/block/tuff_cut_small_brick.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__tuff_cut_small_brick_slab_connecting.png
rechiseledcreate:tuff_cut_small_brick_stairs_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/tuff_cut_small_brick.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__tuff_cut_small_brick_stairs_connecting.png
rechiseledcreate:veridium_cut_polished_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/veridium_cut_polished.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__veridium_cut_polished_connecting.png
rechiseledcreate:veridium_cut_polished_slab_connecting,OK,fallback_side,assets/rechiseledcreate/textures/block/veridium_cut_polished.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__veridium_cut_polished_slab_connecting.png
rechiseledcreate:veridium_cut_polished_stairs_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/veridium_cut_polished.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__veridium_cut_polished_stairs_connecting.png
rechiseledcreate:veridium_cut_small_brick_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/veridium_cut_small_brick.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__veridium_cut_small_brick_connecting.png
rechiseledcreate:veridium_cut_small_brick_slab_connecting,OK,fallback_side,assets/rechiseledcreate/textures/block/veridium_cut_small_brick.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__veridium_cut_small_brick_slab_connecting.png
rechiseledcreate:veridium_cut_small_brick_stairs_connecting,OK,fallback_particle,assets/rechiseledcreate/textures/block/veridium_cut_small_brick.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\rechiseledcreate__veridium_cut_small_brick_stairs_connecting.png
